Labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
happy,17131364.0,12084744.0,9880077.0,8271907.0,111437559.0,9235472.0,197147727.0,1647002710.0,582749091.0,948882186.0,2581830544.0,2592068240.0,2419937591.0,2578180881.0,1484703350.0,1409252350.0,2049327836.0,2518986991.0,2412635921.0,2434147058.0,2551527642.0,62636746.0,61455500.0,53661334.0,53690736.0,69684463.0,94604858.0,114362786.0,112518911.0,96952720.0,53841886.0,1983596183.0,1535336999.0,160129859.0,336812783.0,741785385.0,1091513284.0,2124375499.0,2599879438.0,2599020737.0,2573079396.0,2595251298.0,1974939366.0,1968908569.0,2505161384.0,2314302017.0,2601000000.0,2597255656.0,2601000000.0,741785385.0,1091513284.0,2124375499.0,2599879438.0,2599020737.0,2573079396.0,2595251298.0,112518911.0,96952720.0,53841886.0,1983596183.0,1535336999.0,160129859.0,336812783.0,62636746.0,61455500.0,53661334.0,53690736.0,69684463.0,94604858.0,114362786.0,1484703350.0,1409252350.0,2049327836.0,2518986991.0,2412635921.0,2434147058.0,2551527642.0,1647002710.0,582749091.0,948882186.0,2581830544.0,2592068240.0,2419937591.0,2578180881.0,743922.0,626764.0,555771.0,517281.0,1115797.0,501082.0,1456019.0,7367806.0,4305045.0,5604766.0,10151896.0,10177880.0,9715263.0,10141587.0,6908826.0,6814070.0,8556482.0,9983139.0,9672311.0,9733998.0,10071474.0,1420206.0,1407914.0,1316362.0,1314496.0,1490095.0,1730186.0,1900600.0,1910171.0,1779426.0,1341100.0,8345775.0,7097817.0,2272989.0,3268709.0,4925253.0,6021410.0,8781015.0,10197108.0,10195409.0,10129256.0,10186304.0,8308078.0,8288839.0,9949752.0,9378279.0,10200000.0,10191804.0,10200000.0,4925253.0,6021410.0,8781015.0,10197108.0,10195409.0,10129256.0,10186304.0,1910171.0,1779426.0,1341100.0,8345775.0,7097817.0,2272989.0,3268709.0,1420206.0,1407914.0,1316362.0,1314496.0,1490095.0,1730186.0,1900600.0,6908826.0,6814070.0,8556482.0,9983139.0,9672311.0,9733998.0,10071474.0,7367806.0,4305045.0,5604766.0,10151896.0,10177880.0,9715263.0,10141587.0
happy,11554529.0,8021407.0,6716865.0,5483322.0,98513973.0,6431127.0,182389200.0,1174947014.0,484920477.0,651263651.0,2501139436.0,2525437062.0,2294920163.0,2505132702.0,994809170.0,1009104743.0,1852104940.0,2418103100.0,2296611261.0,2324565659.0,2443800164.0,41927953.0,41490463.0,37003351.0,37732772.0,48750167.0,65722880.0,78711636.0,74996390.0,64647458.0,41295507.0,1722646751.0,1037719206.0,110731227.0,223249817.0,500447472.0,874619037.0,1962148227.0,2525506668.0,2536751478.0,2485761416.0,2536082760.0,1700308332.0,1686590006.0,2385078207.0,2197405864.0,2527028588.0,2481075868.0,2534039006.0,500447472.0,874619037.0,1962148227.0,2525506668.0,2536751478.0,2485761416.0,2536082760.0,74996390.0,64647458.0,41295507.0,1722646751.0,1037719206.0,110731227.0,223249817.0,41927953.0,41490463.0,37003351.0,37732772.0,48750167.0,65722880.0,78711636.0,994809170.0,1009104743.0,1852104940.0,2418103100.0,2296611261.0,2324565659.0,2443800164.0,1174947014.0,484920477.0,651263651.0,2501139436.0,2525437062.0,2294920163.0,2505132702.0,588317.0,493007.0,440431.0,406918.0,1015623.0,397023.0,1393038.0,5994422.0,3819521.0,4500123.0,9861720.0,9930942.0,9304247.0,9881700.0,5442784.0,5569511.0,7920642.0,9597262.0,9246179.0,9318925.0,9670234.0,1119111.0,1115613.0,1055747.0,1064342.0,1202243.0,1389268.0,1518646.0,1504256.0,1405726.0,1141589.0,7573931.0,5648420.0,1875789.0,2660941.0,3907392.0,5236063.0,8233029.0,9927470.0,9962744.0,9821472.0,9966776.0,7476230.0,7439902.0,9496071.0,8920930.0,9924838.0,9780430.0,9949874.0,3907392.0,5236063.0,8233029.0,9927470.0,9962744.0,9821472.0,9966776.0,1504256.0,1405726.0,1141589.0,7573931.0,5648420.0,1875789.0,2660941.0,1119111.0,1115613.0,1055747.0,1064342.0,1202243.0,1389268.0,1518646.0,5442784.0,5569511.0,7920642.0,9597262.0,9246179.0,9318925.0,9670234.0,5994422.0,3819521.0,4500123.0,9861720.0,9930942.0,9304247.0,9881700.0
happy,11512551.0,7990694.0,6696921.0,5464228.0,99137636.0,6424082.0,181445106.0,1171482392.0,486215792.0,650080149.0,2505852054.0,2529810812.0,2300918975.0,2511771390.0,991146233.0,1006768332.0,1851173817.0,2419578685.0,2297246808.0,2326441573.0,2445879930.0,41780739.0,41352040.0,36908124.0,37656858.0,48656747.0,65577940.0,78525929.0,74729041.0,64400832.0,41244328.0,1720097301.0,1034204241.0,111091364.0,224687979.0,498677920.0,873751595.0,1960249629.0,2527776012.0,2540471901.0,2489132851.0,2539874130.0,1697267304.0,1683671026.0,2388031885.0,2196387385.0,2530908345.0,2483880347.0,2538183401.0,498677920.0,873751595.0,1960249629.0,2527776012.0,2540471901.0,2489132851.0,2539874130.0,74729041.0,64400832.0,41244328.0,1720097301.0,1034204241.0,111091364.0,224687979.0,41780739.0,41352040.0,36908124.0,37656858.0,48656747.0,65577940.0,78525929.0,991146233.0,1006768332.0,1851173817.0,2419578685.0,2297246808.0,2326441573.0,2445879930.0,1171482392.0,486215792.0,650080149.0,2505852054.0,2529810812.0,2300918975.0,2511771390.0,587165.0,492092.0,439699.0,406212.0,1016094.0,396678.0,1391868.0,5984578.0,3821680.0,4495223.0,9880636.0,9949754.0,9328595.0,9905772.0,5432105.0,5561604.0,7920741.0,9604507.0,9250470.0,9327771.0,9680028.0,1116993.0,1113604.0,1054234.0,1063050.0,1200869.0,1387650.0,1516829.0,1501427.0,1402974.0,1140150.0,7566971.0,5637991.0,1875398.0,2661193.0,3900150.0,5229885.0,8230093.0,9940636.0,9979493.0,9835979.0,9983934.0,7469074.0,7433006.0,9507889.0,8921919.0,9941487.0,9792007.0,9967647.0,3900150.0,5229885.0,8230093.0,9940636.0,9979493.0,9835979.0,9983934.0,1501427.0,1402974.0,1140150.0,7566971.0,5637991.0,1875398.0,2661193.0,1116993.0,1113604.0,1054234.0,1063050.0,1200869.0,1387650.0,1516829.0,5432105.0,5561604.0,7920741.0,9604507.0,9250470.0,9327771.0,9680028.0,5984578.0,3821680.0,4495223.0,9880636.0,9949754.0,9328595.0,9905772.0
happy,13767540.0,9591264.0,7989188.0,6557158.0,109207012.0,7625641.0,198023649.0,1389831696.0,545715808.0,771843960.0,2595513230.0,2599151300.0,2460175496.0,2574626895.0,1187436005.0,1180216049.0,2091541085.0,2572892978.0,2517551826.0,2529280938.0,2583250739.0,50072271.0,49483747.0,43857446.0,44490965.0,57554563.0,77778806.0,93408006.0,89627479.0,77302116.0,47676672.0,1934190204.0,1238415860.0,133877288.0,273536625.0,595881681.0,984299084.0,2223649853.0,2600782849.0,2600531295.0,2591676895.0,2599727161.0,1924566858.0,1911533691.0,2565691019.0,2486274596.0,2601000000.0,2599274436.0,2601000000.0,595881681.0,984299084.0,2223649853.0,2600782849.0,2600531295.0,2591676895.0,2599727161.0,89627479.0,77302116.0,47676672.0,1934190204.0,1238415860.0,133877288.0,273536625.0,50072271.0,49483747.0,43857446.0,44490965.0,57554563.0,77778806.0,93408006.0,1187436005.0,1180216049.0,2091541085.0,2572892978.0,2517551826.0,2529280938.0,2583250739.0,1389831696.0,545715808.0,771843960.0,2595513230.0,2599151300.0,2460175496.0,2574626895.0,677382.0,568428.0,506920.0,469168.0,1093290.0,454787.0,1474627.0,6877286.0,4155504.0,5133998.0,10186544.0,10195524.0,9843412.0,10135317.0,6271639.0,6305897.0,8848683.0,10125602.0,9972488.0,10005510.0,10152905.0,1289377.0,1282239.0,1204930.0,1207795.0,1366209.0,1584664.0,1736458.0,1733877.0,1617954.0,1269966.0,8399424.0,6498326.0,2114938.0,3009949.0,4488049.0,5743978.0,9212053.0,10199457.0,10198919.0,10175989.0,10197097.0,8385022.0,8348663.0,10108597.0,9872440.0,10200000.0,10196174.0,10200000.0,4488049.0,5743978.0,9212053.0,10199457.0,10198919.0,10175989.0,10197097.0,1733877.0,1617954.0,1269966.0,8399424.0,6498326.0,2114938.0,3009949.0,1289377.0,1282239.0,1204930.0,1207795.0,1366209.0,1584664.0,1736458.0,6271639.0,6305897.0,8848683.0,10125602.0,9972488.0,10005510.0,10152905.0,6877286.0,4155504.0,5133998.0,10186544.0,10195524.0,9843412.0,10135317.0
happy,17652887.0,12425747.0,10158878.0,8519901.0,111583587.0,9549109.0,195238708.0,1710194815.0,586906365.0,969920683.0,2595166947.0,2598222559.0,2507878099.0,2583130467.0,1529571710.0,1439316452.0,2301118638.0,2572388366.0,2529173753.0,2540380922.0,2586704022.0,64558114.0,63374772.0,55249572.0,55083523.0,71439460.0,97050445.0,117377793.0,115821060.0,99902642.0,55412735.0,2128983512.0,1585950332.0,154875376.0,321239331.0,762886718.0,1103617822.0,2384359494.0,2600716174.0,2600469021.0,2593309861.0,2599360009.0,2161008437.0,2147775353.0,2569466697.0,2494862719.0,2601000000.0,2600978038.0,2601000000.0,762886718.0,1103617822.0,2384359494.0,2600716174.0,2600469021.0,2593309861.0,2599360009.0,115821060.0,99902642.0,55412735.0,2128983512.0,1585950332.0,154875376.0,321239331.0,64558114.0,63374772.0,55249572.0,55083523.0,71439460.0,97050445.0,117377793.0,1529571710.0,1439316452.0,2301118638.0,2572388366.0,2529173753.0,2540380922.0,2586704022.0,1710194815.0,586906365.0,969920683.0,2595166947.0,2598222559.0,2507878099.0,2583130467.0,783459.0,659311.0,585086.0,544527.0,1126369.0,525637.0,1462352.0,7793225.0,4420619.0,5863271.0,10185575.0,10193251.0,9955787.0,10155831.0,7273776.0,7119476.0,9363174.0,10127994.0,10002557.0,10036616.0,10165142.0,1495670.0,1482208.0,1382560.0,1375123.0,1558924.0,1813977.0,1994877.0,2010666.0,1873562.0,1398101.0,8947654.0,7482134.0,2317994.0,3318361.0,5178696.0,6226862.0,9587504.0,10199216.0,10198743.0,10180615.0,10196101.0,9014363.0,8982293.0,10121225.0,9904551.0,10200000.0,10199956.0,10200000.0,5178696.0,6226862.0,9587504.0,10199216.0,10198743.0,10180615.0,10196101.0,2010666.0,1873562.0,1398101.0,8947654.0,7482134.0,2317994.0,3318361.0,1495670.0,1482208.0,1382560.0,1375123.0,1558924.0,1813977.0,1994877.0,7273776.0,7119476.0,9363174.0,10127994.0,10002557.0,10036616.0,10165142.0,7793225.0,4420619.0,5863271.0,10185575.0,10193251.0,9955787.0,10155831.0
happy,12606972.0,8789650.0,7255616.0,5997008.0,87524032.0,6593319.0,166387151.0,1287639299.0,457738164.0,693938573.0,2590487515.0,2596036834.0,2453314066.0,2574052876.0,1083771188.0,1058593078.0,2067989493.0,2562684298.0,2515790670.0,2526527591.0,2575298933.0,45643338.0,44693391.0,38929854.0,38801837.0,50095408.0,68191054.0,82234598.0,82037943.0,70524502.0,41519814.0,1850596964.0,1139374680.0,115390129.0,236982695.0,543653469.0,861957395.0,2201456873.0,2597702789.0,2598983292.0,2583140419.0,2596587838.0,1878427422.0,1861139517.0,2555039924.0,2470406175.0,2600803632.0,2591075764.0,2601000000.0,543653469.0,861957395.0,2201456873.0,2597702789.0,2598983292.0,2583140419.0,2596587838.0,82037943.0,70524502.0,41519814.0,1850596964.0,1139374680.0,115390129.0,236982695.0,45643338.0,44693391.0,38929854.0,38801837.0,50095408.0,68191054.0,82234598.0,1083771188.0,1058593078.0,2067989493.0,2562684298.0,2515790670.0,2526527591.0,2575298933.0,1287639299.0,457738164.0,693938573.0,2590487515.0,2596036834.0,2453314066.0,2574052876.0,646152.0,541910.0,483374.0,447118.0,986672.0,429421.0,1350469.0,6590835.0,3824780.0,4855937.0,10172887.0,10186948.0,9822832.0,10133918.0,5977926.0,5956032.0,8774327.0,10095512.0,9960408.0,9990369.0,10131349.0,1227808.0,1215805.0,1134210.0,1129043.0,1277360.0,1486912.0,1632678.0,1652743.0,1538370.0,1182798.0,8176770.0,6200164.0,1968115.0,2811141.0,4269287.0,5361471.0,9131095.0,10190869.0,10194740.0,10153457.0,10188410.0,8258806.0,8212207.0,10072402.0,9823757.0,10199556.0,10173508.0,10200000.0,4269287.0,5361471.0,9131095.0,10190869.0,10194740.0,10153457.0,10188410.0,1652743.0,1538370.0,1182798.0,8176770.0,6200164.0,1968115.0,2811141.0,1227808.0,1215805.0,1134210.0,1129043.0,1277360.0,1486912.0,1632678.0,5977926.0,5956032.0,8774327.0,10095512.0,9960408.0,9990369.0,10131349.0,6590835.0,3824780.0,4855937.0,10172887.0,10186948.0,9822832.0,10133918.0
happy,17124765.0,12101564.0,9848817.0,8298482.0,106042582.0,9194492.0,179129180.0,1635326619.0,561182257.0,936802525.0,2591133666.0,2597326415.0,2377217976.0,2574786702.0,1486406851.0,1393410683.0,1955044130.0,2547544140.0,2370361232.0,2437426295.0,2573079836.0,62733050.0,61529624.0,53498773.0,53221237.0,68991675.0,93769027.0,113606738.0,112670386.0,97108519.0,52780111.0,1927330831.0,1532726048.0,146561826.0,300267816.0,741248508.0,1061395556.0,2009419857.0,2600849910.0,2600370260.0,2587151592.0,2598541204.0,1906374470.0,1904153683.0,2543934241.0,2207494436.0,2601000000.0,2599859826.0,2601000000.0,741248508.0,1061395556.0,2009419857.0,2600849910.0,2600370260.0,2587151592.0,2598541204.0,112670386.0,97108519.0,52780111.0,1927330831.0,1532726048.0,146561826.0,300267816.0,62733050.0,61529624.0,53498773.0,53221237.0,68991675.0,93769027.0,113606738.0,1486406851.0,1393410683.0,1955044130.0,2547544140.0,2370361232.0,2437426295.0,2573079836.0,1635326619.0,561182257.0,936802525.0,2591133666.0,2597326415.0,2377217976.0,2574786702.0,732983.0,617886.0,547203.0,510306.0,1071478.0,493618.0,1377306.0,7233145.0,4162807.0,5485561.0,10176194.0,10191205.0,9603334.0,10133954.0,6811889.0,6677833.0,8244074.0,10064898.0,9603020.0,9772979.0,10129934.0,1400498.0,1388110.0,1295797.0,1290499.0,1462565.0,1700049.0,1869754.0,1883278.0,1754313.0,1308613.0,8093095.0,6984046.0,2171816.0,3100424.0,4850704.0,5853356.0,8429423.0,10199670.0,10198550.0,10165128.0,10194280.0,8036188.0,8024117.0,10057063.0,9145484.0,10200000.0,10197514.0,10200000.0,4850704.0,5853356.0,8429423.0,10199670.0,10198550.0,10165128.0,10194280.0,1883278.0,1754313.0,1308613.0,8093095.0,6984046.0,2171816.0,3100424.0,1400498.0,1388110.0,1295797.0,1290499.0,1462565.0,1700049.0,1869754.0,6811889.0,6677833.0,8244074.0,10064898.0,9603020.0,9772979.0,10129934.0,7233145.0,4162807.0,5485561.0,10176194.0,10191205.0,9603334.0,10133954.0
happy,13533496.0,9426542.0,7807344.0,6435256.0,101395785.0,7292123.0,186468643.0,1363172852.0,540098568.0,756268305.0,2509150055.0,2549139875.0,2317223356.0,2545151146.0,1166700198.0,1162966648.0,1914136115.0,2356743416.0,2217815178.0,2237146701.0,2412268461.0,49182113.0,48435566.0,42765327.0,43188127.0,55729235.0,75368271.0,90635133.0,88116601.0,75900331.0,46977452.0,1866599718.0,1215574158.0,129931710.0,268679792.0,585866894.0,986109935.0,1980610658.0,2555240310.0,2568253341.0,2463007712.0,2563024578.0,1817696260.0,1809234202.0,2282460898.0,2107339895.0,2562486891.0,2491083880.0,2571382403.0,585866894.0,986109935.0,1980610658.0,2555240310.0,2568253341.0,2463007712.0,2563024578.0,88116601.0,75900331.0,46977452.0,1866599718.0,1215574158.0,129931710.0,268679792.0,49182113.0,48435566.0,42765327.0,43188127.0,55729235.0,75368271.0,90635133.0,1166700198.0,1162966648.0,1914136115.0,2356743416.0,2217815178.0,2237146701.0,2412268461.0,1363172852.0,540098568.0,756268305.0,2509150055.0,2549139875.0,2317223356.0,2545151146.0,636440.0,533946.0,476420.0,440888.0,1046917.0,429679.0,1421739.0,6448182.0,4069852.0,4855217.0,9934553.0,10042699.0,9395790.0,10033820.0,5895414.0,5992756.0,7975191.0,9479576.0,9019828.0,9083767.0,9644329.0,1212749.0,1207520.0,1139337.0,1145045.0,1293183.0,1496577.0,1638579.0,1629135.0,1522913.0,1223366.0,7848558.0,6112260.0,2027514.0,2904100.0,4225144.0,5587405.0,8154914.0,10053484.0,10094453.0,9806754.0,10085178.0,7655396.0,7634418.0,9238526.0,8603553.0,10066231.0,9849614.0,10096465.0,4225144.0,5587405.0,8154914.0,10053484.0,10094453.0,9806754.0,10085178.0,1629135.0,1522913.0,1223366.0,7848558.0,6112260.0,2027514.0,2904100.0,1212749.0,1207520.0,1139337.0,1145045.0,1293183.0,1496577.0,1638579.0,5895414.0,5992756.0,7975191.0,9479576.0,9019828.0,9083767.0,9644329.0,6448182.0,4069852.0,4855217.0,9934553.0,10042699.0,9395790.0,10033820.0
happy,9992251.0,6938384.0,5765358.0,4757327.0,77777454.0,5363201.0,150238289.0,1067143550.0,359862251.0,550802786.0,2490672476.0,2514831215.0,2297661635.0,2494053510.0,856596528.0,832507624.0,1891097400.0,2410152988.0,2317460264.0,2332836623.0,2431628349.0,36057588.0,35295163.0,30665941.0,30538308.0,39524551.0,53943610.0,65079793.0,64809937.0,55793768.0,32000328.0,1698006717.0,909969584.0,90811203.0,190227250.0,429177928.0,677036247.0,1964164848.0,2509633392.0,2523830788.0,2473640997.0,2526032008.0,1743517951.0,1727666767.0,2381753419.0,2211760827.0,2511043627.0,2461778337.0,2520938913.0,429177928.0,677036247.0,1964164848.0,2509633392.0,2523830788.0,2473640997.0,2526032008.0,64809937.0,55793768.0,32000328.0,1698006717.0,909969584.0,90811203.0,190227250.0,36057588.0,35295163.0,30665941.0,30538308.0,39524551.0,53943610.0,65079793.0,856596528.0,832507624.0,1891097400.0,2410152988.0,2317460264.0,2332836623.0,2431628349.0,1067143550.0,359862251.0,550802786.0,2490672476.0,2514831215.0,2297661635.0,2494053510.0,556399.0,465742.0,416252.0,384619.0,918698.0,373365.0,1282021.0,5770202.0,3323737.0,4193812.0,9817850.0,9890567.0,9305161.0,9840850.0,5144258.0,5132938.0,8005750.0,9559096.0,9280136.0,9323947.0,9625273.0,1056934.0,1047879.0,979155.0,976160.0,1105429.0,1287150.0,1412357.0,1421209.0,1325426.0,1017354.0,7516223.0,5352736.0,1711041.0,2474280.0,3672982.0,4646993.0,8232216.0,9871222.0,9917932.0,9773643.0,9930706.0,7573693.0,7533043.0,9458177.0,8961437.0,9866801.0,9706393.0,9902727.0,3672982.0,4646993.0,8232216.0,9871222.0,9917932.0,9773643.0,9930706.0,1421209.0,1325426.0,1017354.0,7516223.0,5352736.0,1711041.0,2474280.0,1056934.0,1047879.0,979155.0,976160.0,1105429.0,1287150.0,1412357.0,5144258.0,5132938.0,8005750.0,9559096.0,9280136.0,9323947.0,9625273.0,5770202.0,3323737.0,4193812.0,9817850.0,9890567.0,9305161.0,9840850.0
happy,11056356.0,7660078.0,6383984.0,5225057.0,89323989.0,5943218.0,174363883.0,1165931788.0,457189614.0,619245226.0,2587803792.0,2594966986.0,2444005853.0,2567902081.0,949357833.0,959748759.0,2068824816.0,2553403793.0,2506497184.0,2511688482.0,2563060610.0,39978235.0,39425114.0,34894115.0,35329485.0,45588557.0,61664204.0,74027586.0,71650970.0,61717925.0,38953369.0,1852655229.0,999054835.0,108415296.0,222692516.0,477797130.0,832222487.0,2213158934.0,2598747099.0,2599041983.0,2580598369.0,2597304857.0,1867680694.0,1848383754.0,2542826205.0,2472055733.0,2600930502.0,2586375968.0,2601000000.0,477797130.0,832222487.0,2213158934.0,2598747099.0,2599041983.0,2580598369.0,2597304857.0,71650970.0,61717925.0,38953369.0,1852655229.0,999054835.0,108415296.0,222692516.0,39978235.0,39425114.0,34894115.0,35329485.0,45588557.0,61664204.0,74027586.0,949357833.0,959748759.0,2068824816.0,2553403793.0,2506497184.0,2511688482.0,2563060610.0,1165931788.0,457189614.0,619245226.0,2587803792.0,2594966986.0,2444005853.0,2567902081.0,610784.0,511760.0,457082.0,422307.0,990191.0,408226.0,1374929.0,6310060.0,3819432.0,4636340.0,10165654.0,10184468.0,9797741.0,10118529.0,5645639.0,5714593.0,8775842.0,10063657.0,9924432.0,9936820.0,10093178.0,1160237.0,1153144.0,1084023.0,1086939.0,1229095.0,1425570.0,1561448.0,1560786.0,1456275.0,1152675.0,8206287.0,5875439.0,1920100.0,2738288.0,4044686.0,5275465.0,9168448.0,10194295.0,10195311.0,10146133.0,10190957.0,8235280.0,8185998.0,10033715.0,9815097.0,10199844.0,10161560.0,10200000.0,4044686.0,5275465.0,9168448.0,10194295.0,10195311.0,10146133.0,10190957.0,1560786.0,1456275.0,1152675.0,8206287.0,5875439.0,1920100.0,2738288.0,1160237.0,1153144.0,1084023.0,1086939.0,1229095.0,1425570.0,1561448.0,5645639.0,5714593.0,8775842.0,10063657.0,9924432.0,9936820.0,10093178.0,6310060.0,3819432.0,4636340.0,10165654.0,10184468.0,9797741.0,10118529.0
happy,8275928.0,5707567.0,4911542.0,3907431.0,102647354.0,5145431.0,202254253.0,876341534.0,411057685.0,488704081.0,2573730329.0,2589619208.0,2373857155.0,2574760171.0,712511559.0,755713186.0,1764039740.0,2484807606.0,2381822614.0,2399451617.0,2522688167.0,30082388.0,30136738.0,27656778.0,28971468.0,37574674.0,50205568.0,59648664.0,53481407.0,46337273.0,32490784.0,1512536430.0,748531404.0,96616279.0,205482068.0,359635780.0,705117462.0,1884501139.0,2594684688.0,2598202770.0,2554621633.0,2596045772.0,1524230016.0,1501651392.0,2446793290.0,2251571774.0,2600997475.0,2572698771.0,2601000000.0,359635780.0,705117462.0,1884501139.0,2594684688.0,2598202770.0,2554621633.0,2596045772.0,53481407.0,46337273.0,32490784.0,1512536430.0,748531404.0,96616279.0,205482068.0,30082388.0,30136738.0,27656778.0,28971468.0,37574674.0,50205568.0,59648664.0,712511559.0,755713186.0,1764039740.0,2484807606.0,2381822614.0,2399451617.0,2522688167.0,876341534.0,411057685.0,488704081.0,2573730329.0,2589619208.0,2373857155.0,2574760171.0,501912.0,420441.0,377428.0,347163.0,1065420.0,348075.0,1519459.0,5201512.0,3497409.0,3950125.0,10130803.0,10171272.0,9605737.0,10132663.0,4643675.0,4849838.0,7773558.0,9882580.0,9564946.0,9620933.0,9990887.0,956766.0,959682.0,919788.0,938084.0,1061818.0,1222588.0,1331684.0,1283167.0,1204341.0,1012974.0,7127178.0,4852726.0,1740351.0,2526104.0,3346916.0,4690466.0,8139623.0,10184172.0,10193174.0,10079169.0,10188120.0,7086894.0,7029110.0,9764840.0,9178828.0,10199995.0,10127641.0,10200000.0,3346916.0,4690466.0,8139623.0,10184172.0,10193174.0,10079169.0,10188120.0,1283167.0,1204341.0,1012974.0,7127178.0,4852726.0,1740351.0,2526104.0,956766.0,959682.0,919788.0,938084.0,1061818.0,1222588.0,1331684.0,4643675.0,4849838.0,7773558.0,9882580.0,9564946.0,9620933.0,9990887.0,5201512.0,3497409.0,3950125.0,10130803.0,10171272.0,9605737.0,10132663.0
happy,8457889.0,5838994.0,5003175.0,3999033.0,101995560.0,5170928.0,200132922.0,896712457.0,408991496.0,496513107.0,2572179427.0,2589962755.0,2370365396.0,2569749044.0,728012104.0,765520535.0,1790212228.0,2484341560.0,2384334670.0,2399062733.0,2524082773.0,30719582.0,30667960.0,27959377.0,29101199.0,37709274.0,50500164.0,60125911.0,54711084.0,47348886.0,32532005.0,1532882751.0,766749001.0,97666246.0,209968037.0,367275509.0,705911500.0,1905448643.0,2594503034.0,2597541593.0,2553674582.0,2594455656.0,1549254639.0,1526220248.0,2444001488.0,2256093743.0,2600838781.0,2572630907.0,2601000000.0,367275509.0,705911500.0,1905448643.0,2594503034.0,2597541593.0,2553674582.0,2594455656.0,54711084.0,47348886.0,32532005.0,1532882751.0,766749001.0,97666246.0,209968037.0,30719582.0,30667960.0,27959377.0,29101199.0,37709274.0,50500164.0,60125911.0,728012104.0,765520535.0,1790212228.0,2484341560.0,2384334670.0,2399062733.0,2524082773.0,896712457.0,408991496.0,496513107.0,2572179427.0,2589962755.0,2370365396.0,2569749044.0,508599.0,425980.0,382395.0,351837.0,1061690.0,351966.0,1511200.0,5271683.0,3509102.0,3990893.0,10126987.0,10172547.0,9593526.0,10121010.0,4706398.0,4898965.0,7845442.0,9884776.0,9572840.0,9621741.0,9998613.0,969330.0,971172.0,928955.0,945255.0,1069772.0,1232864.0,1344173.0,1300470.0,1219552.0,1019173.0,7190497.0,4917541.0,1753640.0,2554941.0,3389237.0,4716890.0,8194045.0,10183498.0,10191573.0,10075436.0,10183906.0,7159377.0,7100728.0,9756782.0,9185307.0,10199625.0,10126001.0,10200000.0,3389237.0,4716890.0,8194045.0,10183498.0,10191573.0,10075436.0,10183906.0,1300470.0,1219552.0,1019173.0,7190497.0,4917541.0,1753640.0,2554941.0,969330.0,971172.0,928955.0,945255.0,1069772.0,1232864.0,1344173.0,4706398.0,4898965.0,7845442.0,9884776.0,9572840.0,9621741.0,9998613.0,5271683.0,3509102.0,3990893.0,10126987.0,10172547.0,9593526.0,10121010.0
happy,11439054.0,7932282.0,6603867.0,5411734.0,91443877.0,6126661.0,176715816.0,1202972927.0,460572772.0,639081282.0,2586916861.0,2595468687.0,2454708939.0,2573941541.0,982051828.0,986384053.0,2094615165.0,2552340060.0,2511081700.0,2514647663.0,2560587262.0,41354073.0,40716622.0,35911226.0,36255269.0,46788164.0,63409827.0,76186069.0,74168807.0,63860458.0,39683417.0,1885705244.0,1033972151.0,110576383.0,226596384.0,493924394.0,845146630.0,2234967198.0,2597039676.0,2599343293.0,2579029387.0,2598011656.0,1899400532.0,1880826827.0,2540941368.0,2479498845.0,2600765732.0,2582207336.0,2600928720.0,493924394.0,845146630.0,2234967198.0,2597039676.0,2599343293.0,2579029387.0,2598011656.0,74168807.0,63860458.0,39683417.0,1885705244.0,1033972151.0,110576383.0,226596384.0,41354073.0,40716622.0,35911226.0,36255269.0,46788164.0,63409827.0,76186069.0,982051828.0,986384053.0,2094615165.0,2552340060.0,2511081700.0,2514647663.0,2560587262.0,1202972927.0,460572772.0,639081282.0,2586916861.0,2595468687.0,2454708939.0,2573941541.0,622486.0,521610.0,465839.0,430476.0,1004953.0,415957.0,1390984.0,6424297.0,3848940.0,4719272.0,10163477.0,10185777.0,9829699.0,10133735.0,5754810.0,5808079.0,8843931.0,10057360.0,9933062.0,9941155.0,10083202.0,1182665.0,1174436.0,1102340.0,1104027.0,1248654.0,1449937.0,1588997.0,1591059.0,1483784.0,1166259.0,8293438.0,5986505.0,1946511.0,2777404.0,4120218.0,5332732.0,9221426.0,10189802.0,10195831.0,10141083.0,10192426.0,8322884.0,8275613.0,10023476.0,9830923.0,10199346.0,10150138.0,10199834.0,4120218.0,5332732.0,9221426.0,10189802.0,10195831.0,10141083.0,10192426.0,1591059.0,1483784.0,1166259.0,8293438.0,5986505.0,1946511.0,2777404.0,1182665.0,1174436.0,1102340.0,1104027.0,1248654.0,1449937.0,1588997.0,5754810.0,5808079.0,8843931.0,10057360.0,9933062.0,9941155.0,10083202.0,6424297.0,3848940.0,4719272.0,10163477.0,10185777.0,9829699.0,10133735.0
